CODGEO;LIBGEO;SNHM14;SNHMC14;SNHMP14;SNHME14;SNHMO14;SNHMF14;SNHMFC14;SNHMFP14;SNHMFE14;SNHMFO14;SNHMH14;SNHMHC14;SNHMHP14;SNHMHE14;SNHMHO14;SNHM1814;SNHM2614;SNHM5014;SNHMF1814;SNHMF2614;SNHMF5014;SNHMH1814;SNHMH2614;SNHMH5014;NOM_DEPT;Geo Shape;geo_point_2d
77493;Verneuil-l'Étang;14.3548155646;23.1683425102;15.7307279463;11.3658985934;12.0915492846;12.9725356961;21.1268425566;13.9691191914;11.1930336449;10.5769169171;15.3578980904;24.2201320304;17.1318183202;11.8157273968;12.3985837436;9.49812312145;14.4051978329;16.4525998925;9.35299151117;13.2929962525;14.0991153618;9.62073044507;15.2528824937;17.8606360865;SEINE-ET-MARNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.8431498617, 48.6214854835], [2.8305335011, 48.622257966], [2.8299250701, 48.6224396983], [2.818850726, 48.6272051297], [2.8183088418, 48.6273419281], [2.8181073906, 48.6275224205], [2.8150006503, 48.6288839779], [2.8150705794, 48.629063087], [2.8175303676, 48.6311204376], [2.8178696263, 48.6311191578], [2.8189541293, 48.6310479515], [2.8201710377, 48.6307502617], [2.8225377201, 48.6299316687], [2.8235972247, 48.6308264449], [2.8244551684, 48.6319466882], [2.8244560729, 48.6320816142], [2.8237127022, 48.6323989387], [2.8200264332, 48.6333396979], [2.8150913828, 48.6327771503], [2.8109035626, 48.6331339735], [2.8102939028, 48.6332265519], [2.8096186108, 48.633453947], [2.8080708095, 48.6347638291], [2.802643565, 48.6384033138], [2.8049463462, 48.6417873982], [2.8051509649, 48.6418767826], [2.8079398304, 48.6427196359], [2.8147562493, 48.6450295226], [2.8171392566, 48.645963274], [2.8244168414, 48.6482256346], [2.8330766817, 48.6493138637], [2.8392402009, 48.6500275334], [2.8462907115, 48.6501564673], [2.8466979709, 48.6501542934], [2.846833853, 48.650109494], [2.8472337078, 48.649388621], [2.8469350632, 48.6466034312], [2.8466542584, 48.6456154336], [2.8462395151, 48.6449429821], [2.8459453151, 48.6439018944], [2.8463345992, 48.6421465944], [2.8466674955, 48.6415614553], [2.8503649296, 48.6381741741], [2.8548111272, 48.6352338336], [2.8552996971, 48.6352317295], [2.8596863245, 48.6330548008], [2.8596852086, 48.6329648498], [2.8550962559, 48.6297940243], [2.8446197762, 48.626333035], [2.8432186551, 48.6216196004], [2.8431498617, 48.6214854835]]]}";48.6363629524, 2.83180417296
77514;Villeparisis;14.2323469185;23.0420249063;15.2933696848;11.4821442267;12.0508742914;13.2001803089;20.4543299166;14.495645582;11.4348043922;10.2321610021;14.9268879549;24.4060437776;15.8964329194;11.5706788512;12.3380351528;10.2087579485;14.1764653279;16.721676245;9.89455554719;13.2843359736;14.9875603675;10.4583002576;14.7669653268;17.8495314473;SEINE-ET-MARNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.6433467453, 48.9533529698], [2.6410191316, 48.9521005607], [2.6369517095, 48.9446523746], [2.6366055582, 48.9439786806], [2.6358317802, 48.9421832092], [2.6357577385, 48.9410598078], [2.6356758724, 48.9387151829], [2.6356729316, 48.9383554687], [2.6360538206, 48.9332766756], [2.6364618241, 48.9330962618], [2.6364603511, 48.9329164038], [2.6359081751, 48.931659349], [2.6354297285, 48.9315706654], [2.634952333, 48.9315269466], [2.6339973275, 48.9316643198], [2.6336568372, 48.9317550049], [2.628880104, 48.9311377976], [2.6232750963, 48.9288145787], [2.6166280456, 48.9255498184], [2.6162147084, 48.9247868091], [2.6157373912, 48.9247430135], [2.6029510047, 48.9289396096], [2.6025997962, 48.9293566073], [2.6026031768, 48.9299861092], [2.6031184312, 48.9372278318], [2.6031883743, 48.9375428064], [2.6012144563, 48.9384454126], [2.5977253786, 48.9388006536], [2.5959331869, 48.9386084774], [2.5950745921, 48.9408852152], [2.5919767284, 48.9489446718], [2.5919093847, 48.9493491081], [2.5919789763, 48.949528297], [2.5921171411, 48.9498426076], [2.592322913, 48.9500672223], [2.5926788793, 48.9502914477], [2.5936359396, 48.9506481028], [2.5979384863, 48.951672472], [2.611397128, 48.9549676467], [2.6175595821, 48.9532905742], [2.624705675, 48.9531836633], [2.6423916704, 48.9534454456], [2.6433467453, 48.9533529698]]]}";48.9417587135, 2.61680673714
77449;Serris;14.4415119092;23.9956079364;14.913449633;10.868615961;11.6244957026;12.8152795479;21.2948977586;14.0557669617;10.7355028433;10.2176991517;15.8084021255;25.3019441177;15.5480946978;11.0633181607;12.1647266888;9.72098795292;14.9286701365;18.7939151963;9.44214161867;13.4814076411;16.2916970024;10.1090111144;16.0475072731;20.3493254368;SEINE-ET-MARNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.784712028, 48.8281160323], [2.7826867916, 48.8300108899], [2.7742285852, 48.8376369394], [2.774408614, 48.8492396026], [2.7744239978, 48.8510373919], [2.7744247766, 48.8511722927], [2.7741574784, 48.8518471843], [2.7737552548, 48.8525227192], [2.7734174688, 48.8527936771], [2.7728758362, 48.8532450119], [2.7721998099, 48.8538858464], [2.7720626793, 48.8540798398], [2.7721704893, 48.854357937], [2.7723873897, 48.8546218524], [2.7739202906, 48.8559458678], [2.7765339031, 48.8579409817], [2.7784345904, 48.859362748], [2.7814904395, 48.8603171512], [2.784674526, 48.8602815538], [2.786366087, 48.8602585051], [2.7999401372, 48.8627236203], [2.8002127523, 48.862722277], [2.8002734477, 48.8618230592], [2.7988686777, 48.8571010673], [2.7983842276, 48.8562045255], [2.7980379366, 48.8555321462], [2.7978314773, 48.855352832], [2.7962479038, 48.846274122], [2.7974617703, 48.8382685004], [2.8014911039, 48.8320068478], [2.8023561828, 48.829837263], [2.8023543108, 48.8296124235], [2.8019447982, 48.8294795423], [2.7979450118, 48.8313461873], [2.7976737484, 48.8313924947], [2.7902289735, 48.830083713], [2.7851923824, 48.8285638715], [2.7848490507, 48.8282502816], [2.784712028, 48.8281160323]]]}";48.8457093916, 2.78688716028
77107;Chaumes-en-Brie;15.7369103879;25.4774122827;16.0149963799;11.9503934455;12.2720508418;13.8063441234;21.4710402313;14.6158598244;11.2528906989;10.3036565739;17.033258344;27.5178833593;17.2292910546;13.8556749436;12.5650504435;10.0850922017;15.8217569766;18.0260555329;9.90133199015;14.0235233379;15.1877069361;10.2232472519;17.0962205758;19.5557838692;SEINE-ET-MARNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.7955864681, 48.6570692599], [2.7959277339, 48.6572929157], [2.8011217978, 48.6584917065], [2.8059457511, 48.6592381296], [2.8079884764, 48.6586846609], [2.8101433832, 48.6642450764], [2.8060293353, 48.6700175603], [2.8034164527, 48.6758085506], [2.8036484613, 48.6769575498], [2.8036569735, 48.677946075], [2.8043400177, 48.6783483585], [2.8063833015, 48.6811517203], [2.8070780758, 48.6817051155], [2.8076451431, 48.6818994157], [2.8140527923, 48.6833199329], [2.8154165872, 48.6833229511], [2.8165413989, 48.6825259667], [2.816880525, 48.6826578091], [2.8202170585, 48.6837224492], [2.8211018113, 48.6839891202], [2.8215093351, 48.6839870325], [2.826455265, 48.6831578359], [2.8287615872, 48.6823849365], [2.8318606874, 48.6804743952], [2.8343537426, 48.6785764222], [2.8339334378, 48.6736350794], [2.8412467085, 48.675491644], [2.8424707087, 48.6758458576], [2.8443822856, 48.6770059779], [2.8455576097, 48.6777648541], [2.845968099, 48.6781224718], [2.8498367708, 48.6850721366], [2.8503111191, 48.6849809883], [2.8538966924, 48.6837513791], [2.8549111799, 48.6833424647], [2.8566015045, 48.6826609207], [2.8652414865, 48.6812750366], [2.8765365338, 48.6827290991], [2.8888054393, 48.6832511633], [2.8955604118, 48.681306345], [2.8956950662, 48.6812156175], [2.8961013839, 48.6811242274], [2.8961002937, 48.6809893075], [2.8961543209, 48.6797750836], [2.8964470384, 48.6773701785], [2.8987473604, 48.6748194775], [2.8989476006, 48.6745129301], [2.8937841992, 48.6737214103], [2.8922640505, 48.6732622186], [2.8915712329, 48.6720401158], [2.889468762, 48.6644088865], [2.8824761351, 48.6581661398], [2.8822023793, 48.6579427992], [2.8803708068, 48.6579517687], [2.8702110311, 48.659602472], [2.8621620757, 48.6565819853], [2.8565464693, 48.6556857738], [2.8509628964, 48.6564794589], [2.8487291072, 48.6552146751], [2.8486815197, 48.6552389006], [2.8485689218, 48.6552090748], [2.8482882224, 48.6550944839], [2.8478343494, 48.6547727908], [2.8463189149, 48.6530330492], [2.8460413658, 48.6523149045], [2.8461697348, 48.6515954843], [2.8466343365, 48.6505598787], [2.8466979709, 48.6501542934], [2.8462907115, 48.6501564673], [2.8392402009, 48.6500275334], [2.8330766817, 48.6493138637], [2.8244168414, 48.6482256346], [2.8171392566, 48.645963274], [2.8147562493, 48.6450295226], [2.8079398304, 48.6427196359], [2.8051509649, 48.6418767826], [2.8051519872, 48.6419667334], [2.8055627754, 48.6424594259], [2.806655321, 48.6432185745], [2.812324239, 48.6460502339], [2.8157994648, 48.6479014037], [2.8165511281, 48.6483927831], [2.8181235259, 48.6498244753], [2.8152890541, 48.6513645299], [2.8149519019, 48.6515007284], [2.8135314854, 48.6520004261], [2.8123807783, 48.6522387821], [2.8108886276, 48.6522903926], [2.8074953235, 48.6521239522], [2.8047051713, 48.6525844454], [2.8044334866, 48.6526298735], [2.804434508, 48.6527198235], [2.8007222594, 48.6546673494], [2.797879942, 48.6555773354], [2.7974734739, 48.655714266], [2.7955864681, 48.6570692599]]]}";48.6675109334, 2.84528030522
91097;Boussy-Saint-Antoine;15.8081919364;24.9298840758;15.3716064691;12.2532531043;11.8385390555;14.3876819162;21.2062328196;14.6985613737;12.0943361095;10.3889620953;16.9149824792;27.1278449425;15.9304186301;12.5651702348;12.0717984414;9.8397459284;15.4148675306;19.0801393146;9.65103176804;14.4541079784;15.9788215644;10.0011744695;16.1556312444;21.4891009414;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.5431073302, 48.6867658742], [2.5427682775, 48.6868563206], [2.5399149036, 48.6864567757], [2.5378764969, 48.6859209052], [2.5376735145, 48.6858319703], [2.5363066778, 48.6834070852], [2.5355562703, 48.6825541631], [2.5293504319, 48.6781152066], [2.5259917817, 48.6789788919], [2.5223013197, 48.6809133286], [2.5212857768, 48.6814534383], [2.522454111, 48.6854517845], [2.5309188156, 48.6949666684], [2.5313278364, 48.6954153098], [2.5316024975, 48.6959992409], [2.532016792, 48.697985081], [2.5319512197, 48.6984795275], [2.5310726122, 48.6997838928], [2.5334521598, 48.7003643802], [2.5356939534, 48.7008552372], [2.5415977449, 48.7001261223], [2.5443069214, 48.6984491158], [2.5442387943, 48.6983148359], [2.5434850212, 48.6965634009], [2.5438901669, 48.6960684477], [2.5468214451, 48.6936582663], [2.5485595778, 48.6921951329], [2.5497706471, 48.689450943], [2.5490013276, 48.6890225883], [2.5468462629, 48.6882876494], [2.5433103176, 48.6868556991], [2.5431073302, 48.6867658742]]]}";48.689783859, 2.53493292355
91064;Bièvres;24.1619488084;33.8912958348;17.0304122262;14.1495324226;13.5114849687;19.8457853896;27.5770762114;16.0745109442;13.0642271855;13.9392921823;27.1204966762;37.3393510234;17.8454051257;16.0634334519;13.4322544354;10.4438748404;22.7331658654;31.7621677975;10.4685516283;20.0470090486;23.2106637771;10.419561074;24.6746715692;36.3334005228;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.1895215896, 48.7541592831], [2.189715857, 48.7544385314], [2.191332556, 48.7581714057], [2.1923172635, 48.7632851141], [2.1915848077, 48.7668311517], [2.1905385965, 48.7712115249], [2.1903923808, 48.7746724591], [2.1906630468, 48.7750322676], [2.1910712604, 48.7751222774], [2.1974751412, 48.7753993205], [2.2009482202, 48.7736956906], [2.2027216162, 48.7713609164], [2.205820916, 48.7698696115], [2.2099186754, 48.7691925272], [2.2200725995, 48.77106442], [2.2243912828, 48.7730946737], [2.2265989258, 48.7754502023], [2.2265538843, 48.7761019964], [2.2270651013, 48.7761331872], [2.2274854218, 48.7758696751], [2.227882513, 48.7756123074], [2.2282848666, 48.7749987984], [2.2286594172, 48.774516425], [2.2288438794, 48.774465449], [2.2300572676, 48.7741269952], [2.2304014342, 48.7739502264], [2.2307433202, 48.773374095], [2.2318595458, 48.7709438201], [2.2326915918, 48.7678452245], [2.2326257597, 48.7660297421], [2.2328536168, 48.765986234], [2.2318482311, 48.7649634097], [2.2302228447, 48.7637315098], [2.2283180979, 48.7624438149], [2.2271643066, 48.7617150043], [2.2256701749, 48.7605450488], [2.2246529412, 48.7594204438], [2.2241799403, 48.7584765557], [2.2237105652, 48.7557347], [2.2237110963, 48.7551500643], [2.2258266081, 48.7507304256], [2.2264095986, 48.7500317348], [2.2243352255, 48.749398557], [2.2229680734, 48.7488634897], [2.216079582, 48.7450173773], [2.2040319267, 48.7376385635], [2.2040333604, 48.7369199035], [2.2006365592, 48.7369160945], [2.1973070208, 48.7371366072], [2.1960824547, 48.7373595285], [2.1939752591, 48.7378517164], [2.1924792926, 48.7382994323], [2.1914577932, 48.7390174841], [2.1907777633, 48.7392863126], [2.1902338205, 48.7392853226], [2.1898265291, 48.7393293312], [2.1881945708, 48.7395970777], [2.1858151574, 48.7402680619], [2.1827398634, 48.7413434916], [2.1826038351, 48.7414325064], [2.1834822233, 48.7430071751], [2.1842948674, 48.7442665754], [2.1891092563, 48.7525059923], [2.1895215896, 48.7541592831]]]}";48.7566452126, 2.20675730344
91347;Longpont-sur-Orge;18.5097744054;27.032814746;16.9473986674;12.1685417003;13.1155729011;16.0727176627;23.294153592;15.5927113187;12.092484006;13.2885706351;20.2856152735;28.9835691861;17.9303081722;12.3537040397;13.0860197382;9.84613941319;18.5516251391;21.6766083356;9.68636358684;16.4541094251;17.9635701638;9.99268566861;20.0933507766;24.0978215619;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.2989337692, 48.6501219598], [2.2987983107, 48.6498971829], [2.2985263426, 48.649627526], [2.2979172602, 48.6486830428], [2.2978505887, 48.6477840305], [2.2978523802, 48.6444135372], [2.2978528278, 48.6430651557], [2.2960056312, 48.6366946107], [2.2928482994, 48.6267846588], [2.2927129692, 48.6261550797], [2.2925100717, 48.6257059057], [2.2923765082, 48.6240427678], [2.2923782161, 48.6221096699], [2.2923112064, 48.6213455628], [2.2917026523, 48.6195923391], [2.2910826766, 48.6191865553], [2.2902173692, 48.6188638632], [2.2843542696, 48.6177151415], [2.2836749496, 48.6175869204], [2.2825441573, 48.6177330357], [2.2828569111, 48.6181765952], [2.2820629401, 48.6189885963], [2.2792822029, 48.620126813], [2.2761616898, 48.6217882319], [2.2760262314, 48.6219682163], [2.27643176, 48.6223727754], [2.2780252948, 48.6237065686], [2.2796958322, 48.6249724392], [2.2815124743, 48.6268697414], [2.2815798341, 48.6270041787], [2.2817149144, 48.6270490706], [2.2821218708, 48.6274545163], [2.2828662591, 48.6284880691], [2.2833401121, 48.6291628737], [2.2835434343, 48.6294771349], [2.283678159, 48.6297469059], [2.2826408652, 48.6366166853], [2.2824253874, 48.6376822289], [2.2818380247, 48.6392411699], [2.2800371943, 48.643561519], [2.2768091669, 48.6480899586], [2.2730062307, 48.6515488617], [2.2730066613, 48.651908672], [2.2755762985, 48.6586967761], [2.2761172775, 48.6602247372], [2.2783562012, 48.6601357694], [2.2802559118, 48.659732581], [2.2839200927, 48.6588803255], [2.2857865644, 48.6583194346], [2.2871780462, 48.6579382758], [2.2900410111, 48.6575793677], [2.2913295139, 48.65757984], [2.2912633165, 48.6560520728], [2.2978484864, 48.6505707259], [2.2989337692, 48.6501219598]]]}";48.6408596795, 2.28666729604
91326;Juvisy-sur-Orge;15.553455865;23.7088361597;14.8953953342;11.525841348;11.6212889733;14.645941683;22.190867611;14.3156817232;11.4347703805;10.5508851007;16.2230274842;24.6608968299;15.3732333274;11.6826609456;11.8286022677;10.7270891628;15.4587843295;18.7231358973;10.5073352879;14.7938863848;17.1345256683;10.975249818;15.9235598113;19.8498247018;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.3718809961, 48.6857081057], [2.3697204226, 48.6845183818], [2.3705246659, 48.686545569], [2.3704079049, 48.6875550717], [2.3683076231, 48.6899167978], [2.3664069427, 48.6905912203], [2.3630552578, 48.6915960765], [2.3581828936, 48.6939463809], [2.3577660227, 48.6963592346], [2.3585618256, 48.6988298794], [2.3596904967, 48.6995366339], [2.3604378844, 48.699312177], [2.3656651079, 48.6978721467], [2.3719056376, 48.6981309383], [2.3769947638, 48.6970683639], [2.3795575551, 48.6963684386], [2.3813658345, 48.6956978279], [2.3871722785, 48.6927505372], [2.3899176244, 48.6918615367], [2.3890257317, 48.6904043143], [2.3870546945, 48.687483484], [2.3863058168, 48.6857760145], [2.385965882, 48.6840679455], [2.3858966708, 48.6834838241], [2.3840639238, 48.6836200882], [2.3778797553, 48.6843597432], [2.3731082211, 48.6863442016], [2.3718809961, 48.6857081057]]]}";48.6918192915, 2.37437489188
91114;Brunoy;17.4052605863;27.2154303933;16.2494950414;11.934308035;12.0235311468;15.5513519032;24.5381983621;15.3500565336;11.6780013566;9.78920647785;18.7584479651;28.6257897893;17.019515222;12.4339269171;12.3592955229;10.1427371119;16.8397421664;21.3769117797;9.75508768943;15.2373466249;18.541077857;10.4537158551;18.0111476571;23.3717044309;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.5295814715, 48.7061821621], [2.5295433995, 48.7058824933], [2.5294637358, 48.7055232962], [2.5291388775, 48.7052287918], [2.5281559093, 48.7051268674], [2.5268491421, 48.7050659256], [2.5268684861, 48.7047305049], [2.5263929503, 48.7048698328], [2.5250365476, 48.7051873452], [2.5238144187, 48.7052337424], [2.5232023366, 48.7051449499], [2.5223866972, 48.7048763475], [2.5145515794, 48.6972029065], [2.5081082032, 48.690578024], [2.5139011943, 48.6854649], [2.51396901, 48.6853302555], [2.5120644769, 48.6841648563], [2.5101945111, 48.6830886152], [2.5079160809, 48.6818334618], [2.5024637674, 48.6789648919], [2.4982478635, 48.6766787391], [2.4953376903, 48.6790194954], [2.4934421219, 48.6806404124], [2.4931700232, 48.6806851296], [2.4930356459, 48.680955301], [2.4911394617, 48.6824853297], [2.4836242643, 48.6887421487], [2.4822872987, 48.6898561947], [2.4899548333, 48.6943344083], [2.4890552, 48.6983844505], [2.4892677008, 48.7013895674], [2.4906995929, 48.7033781017], [2.496095611, 48.7050946983], [2.4995385807, 48.7071482615], [2.5027798465, 48.7094320402], [2.5031872265, 48.7097539431], [2.5057026948, 48.7109237871], [2.5063828525, 48.7111478685], [2.5088712852, 48.7117382846], [2.5176009004, 48.7130736055], [2.5181485674, 48.7129346046], [2.5186799552, 48.7127919377], [2.519079598, 48.7126388435], [2.5184161561, 48.7125102445], [2.5180930975, 48.7123173569], [2.5182942693, 48.7121679609], [2.5223390897, 48.7103826196], [2.529266076, 48.7067979444], [2.5295814715, 48.7061821621]]]}";48.6962376754, 2.50370109563
91235;Fleury-Mérogis;12.8164599446;23.6577804767;14.6914709769;10.5405220773;11.2801204004;11.6740944866;20.3445280064;13.6422461838;10.4569291442;9.67498173291;13.5475209313;25.0346608213;15.4283960181;10.6974447833;11.5382802155;9.6526627604;12.6634874331;15.455963941;9.30722740391;11.8780505808;12.8802051918;9.88864020572;13.1846030903;16.8683146927;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.3499480029, 48.6201844639], [2.3499484824, 48.6203643735], [2.3516782336, 48.6269493823], [2.3533412002, 48.63227463], [2.3547119662, 48.6340271413], [2.3561374626, 48.6366335763], [2.3565793099, 48.6381174753], [2.356680064, 48.639195645], [2.3553927825, 48.6412269983], [2.3570886004, 48.6426205192], [2.3577151678, 48.6433273208], [2.3610856439, 48.6466529595], [2.3624964392, 48.6479576141], [2.3633849033, 48.6473452979], [2.3657714904, 48.6462138429], [2.3656365676, 48.6458101424], [2.3666522428, 48.6445508275], [2.3676702996, 48.6443259586], [2.3684157788, 48.644191387], [2.3694305427, 48.6440132604], [2.374904292, 48.6453140154], [2.3794678894, 48.6456625928], [2.3857159915, 48.6456760772], [2.3906748561, 48.6439133064], [2.3914202836, 48.643193907], [2.3912167941, 48.6428339614], [2.387616706, 48.6372987772], [2.3872095948, 48.6367146951], [2.3835952881, 48.6301538264], [2.383528192, 48.6299744739], [2.3821031886, 48.629525424], [2.3762363883, 48.6270562309], [2.3726733961, 48.6221575715], [2.3715179859, 48.6176996908], [2.3654841642, 48.6172961875], [2.3622985967, 48.6175220467], [2.3614178085, 48.6176567551], [2.3593844556, 48.6180713151], [2.3591803995, 48.6181160936], [2.3569438283, 48.6188353603], [2.3543962677, 48.6193532026], [2.3503555886, 48.6201399121], [2.3499480029, 48.6201844639]]]}";48.632964405, 2.36873725599
91161;Chilly-Mazarin;14.8082919454;23.5691946701;15.3629181648;11.7538799782;11.7609732885;13.9774973494;21.8239912805;14.8510690574;11.6094921855;10.2109306094;15.3908757833;24.5609973635;15.7864927395;12.0363253343;12.0142144217;10.3300755363;14.54985446;17.5013371151;10.0348178002;13.7194676502;16.4213435172;10.5607182558;15.1106212653;18.3199309337;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.293801137, 48.7051130014], [2.2946143184, 48.7066864978], [2.2947501965, 48.7070911653], [2.2948842183, 48.7084393697], [2.2937950815, 48.7114947325], [2.2939306457, 48.7121242651], [2.2944063541, 48.7121243809], [2.300107326, 48.7160364677], [2.3017360141, 48.7196771526], [2.302957926, 48.7195871541], [2.3087305295, 48.7217911368], [2.3191914671, 48.7212540311], [2.3239937705, 48.7182438479], [2.3238921382, 48.7149629252], [2.3243691776, 48.7130749489], [2.3250480879, 48.7109182693], [2.3257275492, 48.709030527], [2.3264744891, 48.7066484495], [2.3266114994, 48.7059296452], [2.3236263394, 48.6983247819], [2.3167568604, 48.6926611748], [2.3162138376, 48.6922119188], [2.3161461345, 48.6919866596], [2.3160446712, 48.6913303537], [2.3158580297, 48.6895006296], [2.3151203793, 48.6888739512], [2.3122904175, 48.6896024408], [2.3109904828, 48.6901004491], [2.3075926498, 48.6915352392], [2.3066420047, 48.6921197787], [2.3055485391, 48.6929193552], [2.3016822322, 48.6984780711], [2.3039143528, 48.7015700349], [2.3041864713, 48.7034839111], [2.3041226219, 48.7039926422], [2.3036463346, 48.7049594979], [2.3021045231, 48.7055225546], [2.3006581433, 48.7056544027], [2.3001162855, 48.7043065088], [2.2968193733, 48.7042097661], [2.2960731326, 48.7043231966], [2.293801137, 48.7051130014]]]}";48.7072075139, 2.31164655792
91275;Gometz-le-Châtel;19.2149658497;27.3675955025;15.977728393;12.2959116839;13.5167582311;17.075260714;24.3384162963;15.3037466162;12.11748554;10.1385274985;20.5732249489;28.9273136622;16.6140870898;12.6108109749;13.9148584022;10.6448317308;18.7339087262;23.4070801307;10.2950573631;16.8779233139;19.9638216172;10.8445438568;19.9787545513;25.33526371;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.1640991515, 48.6750606578], [2.163639153, 48.6740139955], [2.1600150233, 48.670490298], [2.1574070812, 48.6657925925], [2.1566174699, 48.6617886284], [2.1569234429, 48.6616765533], [2.1572637969, 48.6614531795], [2.1566237334, 48.6603053557], [2.155709756, 48.6594731201], [2.1554390278, 48.6593371725], [2.1553023308, 48.659561985], [2.1547590264, 48.6597407372], [2.1506165681, 48.6610605781], [2.1391353006, 48.6648848486], [2.1386603936, 48.6651089976], [2.1395391424, 48.6660085712], [2.1377616671, 48.6693770324], [2.1364699018, 48.6700486197], [2.131087071, 48.6723770457], [2.122913391, 48.6795978917], [2.1215972956, 48.680154898], [2.1219780021, 48.6811039914], [2.1247289182, 48.6840152502], [2.1287925268, 48.6858647175], [2.1316133569, 48.6862405983], [2.1347413867, 48.6860339607], [2.1393272448, 48.685817083], [2.1408117027, 48.6858412802], [2.1415669174, 48.6859312727], [2.1422462717, 48.6858426123], [2.1512577679, 48.6816290271], [2.1555225893, 48.6782996338], [2.1600649558, 48.6756682618], [2.1612889994, 48.6755671381], [2.1632743787, 48.6755055287], [2.16325202, 48.6753749424], [2.1640991515, 48.6750606578]]]}";48.6745957995, 2.1435186257
91339;Linas;16.6092910653;25.5897662774;16.098011498;11.9559777735;12.4898055258;14.91046935;23.1076515006;15.3546205398;11.6663316802;11.3305681998;17.838944269;26.8126066983;16.668702057;12.7833844861;12.6675329469;10.1662724562;16.2365655199;20.6216316896;9.71953509983;14.7835374021;18.1129892783;10.5238322212;17.344028932;22.0788694637;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.225492002, 48.6285830988], [2.2263529162, 48.6284528627], [2.2272206152, 48.6285061709], [2.2390561457, 48.6320743764], [2.2444652639, 48.6349144578], [2.2522562498, 48.638942245], [2.2529345293, 48.6393476907], [2.2562044451, 48.6388554173], [2.2573567583, 48.6388563089], [2.2584412964, 48.6389467205], [2.2707257004, 48.6356565067], [2.2795223961, 48.6300807571], [2.2805609728, 48.6286666686], [2.2815798341, 48.6270041787], [2.2815124743, 48.6268697414], [2.2796958322, 48.6249724392], [2.2780252948, 48.6237065686], [2.27643176, 48.6223727754], [2.2760262314, 48.6219682163], [2.2737329043, 48.6222816868], [2.268006422, 48.6232954947], [2.2637940641, 48.6202533661], [2.2599661652, 48.6168257632], [2.25800548, 48.613588684], [2.2577346424, 48.6133630084], [2.2570563319, 48.613363276], [2.255158842, 48.6138110922], [2.251496132, 48.6148423976], [2.2420626443, 48.6136708852], [2.2365061979, 48.6126278913], [2.2363704931, 48.6125379655], [2.2334696936, 48.6131211282], [2.2264051626, 48.6197761941], [2.2240322475, 48.622606924], [2.2253568632, 48.6281783258], [2.225492002, 48.6285830988]]]}";48.6257444414, 2.25148148986
91553;Saint-Germain-lès-Corbeil;19.2501478057;28.6555497724;16.952442136;12.4664844992;13.7737672587;16.040881421;23.6146205328;15.5392380936;12.3715814852;12.4582272932;21.6237096553;30.9329036807;18.2560594686;12.6852063909;13.9740120848;10.1828986275;18.1692993747;24.8351249798;10.0194070266;16.2636086109;17.9528143928;10.3319640471;19.6281752375;29.1973777964;ESSONNE;"{""type"": ""Polygon"", ""coordinates"": [[[2.4857756294, 48.6153180927], [2.4857082737, 48.6154077545], [2.4833081492, 48.6179061439], [2.4801629201, 48.620269001], [2.4777941001, 48.6216205167], [2.4737291021, 48.622973497], [2.4714965699, 48.6247743489], [2.4710230022, 48.6251788302], [2.4718195425, 48.6257121827], [2.4758976759, 48.6272746718], [2.4813175211, 48.6291702923], [2.4844542836, 48.6318491751], [2.4878112203, 48.6352215393], [2.4902021312, 48.6383261117], [2.491622114, 48.6394106907], [2.4918256558, 48.6392757332], [2.5006907762, 48.6320685547], [2.5052254394, 48.6318500036], [2.5047479171, 48.6298250118], [2.5084299572, 48.6258724975], [2.5114036351, 48.6227445132], [2.5102780912, 48.621082974], [2.5072810744, 48.6194856555], [2.5005021863, 48.6164224231], [2.4942651008, 48.6164761572], [2.4875384298, 48.6155406785], [2.4857756294, 48.6153180927]]]}";48.6254013998, 2.49258314929
